날짜,실거래가(평균),나스닥,다우존스,코스피,지가변동률,동행지수,소비자물가지수,생산자물가,거래량
2015년 08월 17일,595.2,5091.7,17545.18,1983.46,0.223,99.3,94.953,99.83,282
2015년 08월 18일,595.2,5059.4,17511.34,1968.52,0.223,99.3,94.953,99.83,282
2015년 08월 19일,595.2,5019,17348.73,1956.26,0.223,99.3,94.953,99.83,282
2015년 08월 20일,595.2,4877.5,16990.69,1939.38,0.223,99.3,94.953,99.83,282
2015년 08월 21일,595.2,4706,16459.75,1914.55,0.223,99.3,94.953,99.83,282
2015년 08월 24일,595.2,4526.3,15871.35,1876.07,0.223,99.3,94.953,99.83,282
2015년 08월 25일,595.2,4506.5,15666.44,1829.81,0.223,99.3,94.953,99.83,282
2015년 08월 26일,595.2,4697.5,16285.51,1846.63,0.223,99.3,94.953,99.83,282
2015년 08월 27일,595.2,4812.7,16654.77,1894.09,0.223,99.3,94.953,99.83,282
2015년 08월 28일,595.2,4828.3,16643.01,1908,0.223,99.3,94.953,99.83,282
2015년 08월 31일,595.2,4776.5,16528.03,1937.67,0.223,99.3,94.953,99.83,282
2015년 09월 01일,616.5,4636.1,16058.35,1941.49,0.22,99.7,94.811,99.39,328
2015년 09월 02일,616.5,4750,16351.38,1914.23,0.22,99.7,94.811,99.39,328
2015년 09월 03일,616.5,4733.5,16374.76,1915.22,0.22,99.7,94.811,99.39,328
2015년 09월 04일,616.5,4683.9,16102.38,1915.53,0.22,99.7,94.811,99.39,328
2015년 09월 08일,616.5,4811.9,16492.68,1886.04,0.22,99.7,94.811,99.39,328
2015년 09월 09일,616.5,4756.5,16253.57,1883.22,0.22,99.7,94.811,99.39,328
2015년 09월 10일,616.5,4796.3,16330.4,1878.68,0.22,99.7,94.811,99.39,328
2015년 09월 11일,616.5,4822.3,16433.09,1934.2,0.22,99.7,94.811,99.39,328
2015년 09월 14일,616.5,4805.8,16370.96,1962.11,0.22,99.7,94.811,99.39,328
2015년 09월 15일,616.5,4860.5,16599.85,1941.37,0.22,99.7,94.811,99.39,328
2015년 09월 16일,616.5,4889.2,16739.95,1931.46,0.22,99.7,94.811,99.39,328
2015년 09월 17일,616.5,4894,16674.74,1937.56,0.22,99.7,94.811,99.39,328
2015년 09월 18일,616.5,4827.2,16384.58,1975.45,0.22,99.7,94.811,99.39,328
2015년 09월 21일,616.5,4829,16510.19,1976.49,0.22,99.7,94.811,99.39,328
2015년 09월 22일,616.5,4756.7,16330.47,1995.95,0.22,99.7,94.811,99.39,328
2015년 09월 23일,616.5,4752.7,16279.89,1964.68,0.22,99.7,94.811,99.39,328
2015년 09월 24일,616.5,4734.5,16201.32,1982.06,0.22,99.7,94.811,99.39,328
2015년 09월 25일,616.5,4686.5,16314.67,1944.64,0.22,99.7,94.811,99.39,328
2015년 09월 28일,616.5,4544,16001.89,1947.1,0.22,99.7,94.811,99.39,328
2015년 09월 29일,616.5,4517.3,16049.13,1942.85,0.22,99.7,94.811,99.39,328
2015년 09월 30일,616.5,4620.2,16284.7,1962.81,0.22,99.7,94.811,99.39,328
2015년 10월 01일,644.6,4627.1,16272.01,1979.32,0.241,100.4,94.783,98.71,342
2015년 10월 02일,644.6,4707.8,16472.37,1969.68,0.241,100.4,94.783,98.71,342
2015년 10월 05일,644.6,4781.3,16776.43,1978.25,0.241,100.4,94.783,98.71,342
2015년 10월 06일,644.6,4748.4,16790.19,1990.65,0.241,100.4,94.783,98.71,342
2015년 10월 07일,644.6,4791.1,16912.29,2005.84,0.241,100.4,94.783,98.71,342
2015년 10월 08일,644.6,4810.8,17050.75,2019.53,0.241,100.4,94.783,98.71,342
2015년 10월 09일,644.6,4830.5,17084.49,2021.63,0.241,100.4,94.783,98.71,342
2015년 10월 12일,644.6,4838.6,17131.86,2019.05,0.241,100.4,94.783,98.71,342
2015년 10월 13일,644.6,4796.6,17081.89,2009.55,0.241,100.4,94.783,98.71,342
2015년 10월 14일,644.6,4782.9,16924.75,2033.27,0.241,100.4,94.783,98.71,342
2015년 10월 15일,644.6,4870.1,17141.75,2030.26,0.241,100.4,94.783,98.71,342
2015년 10월 16일,644.6,4886.7,17215.97,2030.27,0.241,100.4,94.783,98.71,342
2015년 10월 19일,644.6,4905.5,17230.54,2039.36,0.241,100.4,94.783,98.71,342
2015년 10월 20일,644.6,4881,17217.11,2042.98,0.241,100.4,94.783,98.71,342
2015년 10월 21일,644.6,4840.1,17168.61,2023,0.241,100.4,94.783,98.71,342
2015년 10월 22일,644.6,4920,17489.16,2040.4,0.241,100.4,94.783,98.71,342
2015년 10월 23일,644.6,5031.9,17646.7,2048.08,0.241,100.4,94.783,98.71,342
2015년 10월 26일,644.6,5034.7,17623.05,2044.65,0.241,100.4,94.783,98.71,342
2015년 10월 27일,644.6,5030.1,17581.43,2042.51,0.241,100.4,94.783,98.71,342
2015년 10월 28일,644.6,5095.7,17779.52,2034.16,0.241,100.4,94.783,98.71,342
2015년 10월 29일,644.6,5074.3,17755.8,2029.47,0.241,100.4,94.783,98.71,342
2015년 10월 30일,644.6,5053.8,17663.54,2035.24,0.241,100.4,94.783,98.71,342
2015년 11월 02일,666.8,5127.1,17828.76,2048.4,0.236,100.7,94.641,98.32,240
2015년 11월 03일,666.8,5145.1,17918.15,2052.77,0.236,100.7,94.641,98.32,240
2015년 11월 04일,666.8,5142.5,17867.58,2049.41,0.236,100.7,94.641,98.32,240
2015년 11월 05일,666.8,5127.7,17863.43,2041.07,0.236,100.7,94.641,98.32,240
2015년 11월 06일,666.8,5147.1,17910.33,2025.7,0.236,100.7,94.641,98.32,240
2015년 11월 09일,666.8,5095.3,17730.48,1996.59,0.236,100.7,94.641,98.32,240
2015년 11월 10일,666.8,5083.2,17758.21,1997.27,0.236,100.7,94.641,98.32,240
2015년 11월 11일,666.8,5067,17702.22,1993.36,0.236,100.7,94.641,98.32,240
2015년 11월 12일,666.8,5005.1,17448.07,1973.29,0.236,100.7,94.641,98.32,240
2015년 11월 13일,666.8,4927.9,17245.24,1943.02,0.236,100.7,94.641,98.32,240
2015년 11월 16일,666.8,4984.6,17483.01,1963.58,0.236,100.7,94.641,98.32,240
2015년 11월 17일,666.8,4986,17489.5,1962.88,0.236,100.7,94.641,98.32,240
2015년 11월 18일,666.8,5075.2,17737.16,1988.91,0.236,100.7,94.641,98.32,240
2015년 11월 19일,666.8,5073.6,17732.75,1989.86,0.236,100.7,94.641,98.32,240
2015년 11월 20일,666.8,5104.9,17823.81,2003.7,0.236,100.7,94.641,98.32,240
2015년 11월 23일,666.8,5102.5,17792.68,2016.29,0.236,100.7,94.641,98.32,240
2015년 11월 24일,666.8,5102.8,17812.19,2009.42,0.236,100.7,94.641,98.32,240
2015년 11월 25일,666.8,5116.1,17813.39,2030.68,0.236,100.7,94.641,98.32,240
2015년 11월 27일,666.8,5127.5,17798.49,2028.99,0.236,100.7,94.641,98.32,240
2015년 11월 30일,666.8,5108.7,17719.92,1991.97,0.236,100.7,94.641,98.32,240
2015년 12월 01일,627.6,5156.3,17888.35,2023.93,0.239,100.1,94.991,98.09,157
2015년 12월 02일,627.6,5123.2,17729.68,2009.29,0.239,100.1,94.991,98.09,157
2015년 12월 03일,627.6,5037.5,17477.67,1994.07,0.239,100.1,94.991,98.09,157
2015년 12월 04일,627.6,5142.3,17847.63,1974.4,0.239,100.1,94.991,98.09,157
2015년 12월 07일,627.6,5101.8,17730.51,1963.67,0.239,100.1,94.991,98.09,157
2015년 12월 08일,627.6,5098.2,17568,1949.04,0.239,100.1,94.991,98.09,157
2015년 12월 09일,627.6,5022.9,17492.3,1948.24,0.239,100.1,94.991,98.09,157
2015년 12월 10일,627.6,5045.2,17574.75,1952.07,0.239,100.1,94.991,98.09,157
2015년 12월 11일,627.6,4933.5,17265.21,1948.62,0.239,100.1,94.991,98.09,157
2015년 12월 14일,627.6,4952.2,17368.5,1927.82,0.239,100.1,94.991,98.09,157
2015년 12월 15일,627.6,4995.4,17524.91,1932.97,0.239,100.1,94.991,98.09,157
2015년 12월 16일,627.6,5071.1,17749.09,1969.4,0.239,100.1,94.991,98.09,157
2015년 12월 17일,627.6,5002.5,17495.84,1977.96,0.239,100.1,94.991,98.09,157
2015년 12월 18일,627.6,4923.1,17128.55,1975.32,0.239,100.1,94.991,98.09,157
2015년 12월 21일,627.6,4968.9,17251.62,1981.19,0.239,100.1,94.991,98.09,157
2015년 12월 22일,627.6,5001.1,17417.27,1992.56,0.239,100.1,94.991,98.09,157
2015년 12월 23일,627.6,5045.9,17602.61,1999.22,0.239,100.1,94.991,98.09,157
2015년 12월 24일,627.6,5048.5,17552.17,1990.65,0.239,100.1,94.991,98.09,157
2015년 12월 28일,627.6,5041,17528.27,1964.06,0.239,100.1,94.991,98.09,157
2015년 12월 29일,627.6,5107.9,17720.98,1966.31,0.239,100.1,94.991,98.09,157
2015년 12월 30일,627.6,5065.9,17603.87,1961.31,0.239,100.1,94.991,98.09,157
2015년 12월 31일,627.6,5007.4,17425.03,1918.76,0.239,100.1,94.991,98.09,157
2016년 01월 04일,616,4903.1,17148.94,1918.76,0.187,100,95.066,97.56,161
2016년 01월 05일,616,4891.4,17158.66,1918.76,0.187,100,95.066,97.56,161
2016년 01월 06일,616,4835.8,16906.51,1918.76,0.187,100,95.066,97.56,161
2016년 01월 07일,616,4689.4,16514.1,1918.76,0.187,100,95.066,97.56,161
2016년 01월 08일,616,4643.6,16346.45,1918.76,0.187,100,95.066,97.56,161
2016년 01월 11일,616,4638,16398.57,1930.53,0.187,100,95.066,97.56,161
2016년 01월 12일,616,4685.9,16516.22,1925.43,0.187,100,95.066,97.56,161
2016년 01월 13일,616,4526.1,16151.41,1904.33,0.187,100,95.066,97.56,161
2016년 01월 14일,616,4615,16379.05,1917.62,0.187,100,95.066,97.56,161
2016년 01월 15일,616,4488.4,15988.08,1894.84,0.187,100,95.066,97.56,161
2016년 01월 19일,616,4477,16016.02,1890.86,0.187,100,95.066,97.56,161
2016년 01월 20일,616,4471.7,15766.74,1916.28,0.187,100,95.066,97.56,161
2016년 01월 21일,616,4472.1,15882.68,1900.01,0.187,100,95.066,97.56,161
2016년 01월 22일,616,4591.2,16093.51,1878.87,0.187,100,95.066,97.56,161
2016년 01월 25일,616,4518.5,15885.22,1878.45,0.187,100,95.066,97.56,161
2016년 01월 26일,616,4567.7,16167.23,1889.64,0.187,100,95.066,97.56,161
2016년 01월 27일,616,4468.2,15944.46,1845.45,0.187,100,95.066,97.56,161
2016년 01월 28일,616,4506.7,16069.64,1840.53,0.187,100,95.066,97.56,161
2016년 01월 29일,616,4614,16466.3,1879.43,0.187,100,95.066,97.56,161
2016년 02월 01일,614,4620.4,16449.18,1893.43,0.176,100.3,95.444,97.56,192
2016년 02월 02일,614,4517,16153.54,1871.69,0.176,100.3,95.444,97.56,192
2016년 02월 03일,614,4504.2,16336.66,1897.87,0.176,100.3,95.444,97.56,192
2016년 02월 04일,614,4509.6,16416.58,1906.94,0.176,100.3,95.444,97.56,192
2016년 02월 05일,614,4363.1,16204.97,1912.06,0.176,100.3,95.444,97.56,192
2016년 02월 08일,614,4283.8,16027.05,1924.82,0.176,100.3,95.444,97.56,192
2016년 02월 09일,614,4268.8,16014.38,1906.6,0.176,100.3,95.444,97.56,192
2016년 02월 10일,614,4283.6,15914.74,1890.67,0.176,100.3,95.444,97.56,192
2016년 02월 11일,614,4266.8,15660.18,1916.26,0.176,100.3,95.444,97.56,192
2016년 02월 12일,614,4337.5,15973.84,1917.79,0.176,100.3,95.444,97.56,192
2016년 02월 16일,614,4436,16196.41,1861.54,0.176,100.3,95.444,97.56,192
2016년 02월 17일,614,4534.1,16453.83,1835.28,0.176,100.3,95.444,97.56,192
2016년 02월 18일,614,4487.5,16413.43,1862.2,0.176,100.3,95.444,97.56,192
2016년 02월 19일,614,4504.4,16391.99,1888.3,0.176,100.3,95.444,97.56,192
2016년 02월 22일,614,4570.6,16620.66,1883.94,0.176,100.3,95.444,97.56,192
2016년 02월 23일,614,4503.6,16431.78,1908.84,0.176,100.3,95.444,97.56,192
2016년 02월 24일,614,4542.6,16484.99,1916.24,0.176,100.3,95.444,97.56,192
2016년 02월 25일,614,4582.2,16697.29,1916.36,0.176,100.3,95.444,97.56,192
2016년 02월 26일,614,4590.5,16639.97,1914.22,0.176,100.3,95.444,97.56,192
2016년 02월 29일,614,4558,16516.5,1912.53,0.176,100.3,95.444,97.56,192
2016년 03월 01일,639.2,4689.6,16865.08,1918.57,0.208,101.2,95.142,97.5,287
2016년 03월 02일,639.2,4703.4,16899.32,1920.16,0.208,101.2,95.142,97.5,287
2016년 03월 03일,639.2,4707.4,16943.9,1916.66,0.208,101.2,95.142,97.5,287
2016년 03월 04일,639.2,4717,17006.77,1947.42,0.208,101.2,95.142,97.5,287
2016년 03월 07일,639.2,4708.3,17073.95,1958.17,0.208,101.2,95.142,97.5,287
2016년 03월 08일,639.2,4648.8,16964.1,1955.63,0.208,101.2,95.142,97.5,287
2016년 03월 09일,639.2,4674.4,17000.36,1957.87,0.208,101.2,95.142,97.5,287
2016년 03월 10일,639.2,4662.2,16995.13,1946.12,0.208,101.2,95.142,97.5,287
2016년 03월 11일,639.2,4748.5,17213.31,1952.95,0.208,101.2,95.142,97.5,287
2016년 03월 14일,639.2,4750.3,17229.13,1969.33,0.208,101.2,95.142,97.5,287
2016년 03월 15일,639.2,4728.7,17251.53,1971.41,0.208,101.2,95.142,97.5,287
2016년 03월 16일,639.2,4764,17325.76,1972.27,0.208,101.2,95.142,97.5,287
2016년 03월 17일,639.2,4775,17481.49,1969.97,0.208,101.2,95.142,97.5,287
2016년 03월 18일,639.2,4795.6,17602.3,1974.9,0.208,101.2,95.142,97.5,287
2016년 03월 21일,639.2,4808.9,17623.87,1987.99,0.208,101.2,95.142,97.5,287
2016년 03월 22일,639.2,4821.7,17582.57,1992.12,0.208,101.2,95.142,97.5,287
2016년 03월 23일,639.2,4768.9,17502.59,1989.76,0.208,101.2,95.142,97.5,287
2016년 03월 24일,639.2,4773.5,17515.73,1996.81,0.208,101.2,95.142,97.5,287
2016년 03월 28일,639.2,4766.8,17535.39,1995.12,0.208,101.2,95.142,97.5,287
2016년 03월 29일,639.2,4846.6,17633.11,1985.97,0.208,101.2,95.142,97.5,287
2016년 03월 30일,639.2,4869.3,17716.66,1983.81,0.208,101.2,95.142,97.5,287
2016년 03월 31일,639.2,4869.9,17685.09,1982.54,0.208,101.2,95.142,97.5,287
2016년 04월 01일,682.4,4914.5,17792.75,1994.91,0.225,100.9,95.302,97.74,349
2016년 04월 04일,682.4,4891.8,17737,2002.14,0.225,100.9,95.302,97.74,349
2016년 04월 05일,682.4,4843.9,17603.32,1995.85,0.225,100.9,95.302,97.74,349
2016년 04월 06일,682.4,4920.7,17716.05,1973.57,0.225,100.9,95.302,97.74,349
2016년 04월 07일,682.4,4848.4,17541.96,1978.97,0.225,100.9,95.302,97.74,349
2016년 04월 08일,682.4,4850.7,17576.96,1962.74,0.225,100.9,95.302,97.74,349
2016년 04월 11일,682.4,4833.4,17556.41,1971.32,0.225,100.9,95.302,97.74,349
2016년 04월 12일,682.4,4872.1,17721.25,1973.89,0.225,100.9,95.302,97.74,349
2016년 04월 13일,682.4,4947.4,17908.28,1972.05,0.225,100.9,95.302,97.74,349
2016년 04월 14일,682.4,4945.9,17926.43,1970.37,0.225,100.9,95.302,97.74,349
2016년 04월 15일,682.4,4938.2,17897.46,1981.32,0.225,100.9,95.302,97.74,349
2016년 04월 18일,682.4,4960,18004.16,2015.93,0.225,100.9,95.302,97.74,349
2016년 04월 19일,682.4,4940.3,18053.6,2014.71,0.225,100.9,95.302,97.74,349
2016년 04월 20일,682.4,4948.1,18096.27,2009.1,0.225,100.9,95.302,97.74,349
2016년 04월 21일,682.4,4945.9,17982.52,2011.36,0.225,100.9,95.302,97.74,349
2016년 04월 22일,682.4,4906.2,18003.75,2005.83,0.225,100.9,95.302,97.74,349
2016년 04월 25일,682.4,4895.8,17977.24,2022.1,0.225,100.9,95.302,97.74,349
2016년 04월 26일,682.4,4888.3,17990.32,2015.49,0.225,100.9,95.302,97.74,349
2016년 04월 27일,682.4,4863.1,18041.55,2014.55,0.225,100.9,95.302,97.74,349
2016년 04월 28일,682.4,4805.3,17830.76,2019.63,0.225,100.9,95.302,97.74,349
2016년 04월 29일,682.4,4775.4,17773.64,2015.4,0.225,100.9,95.302,97.74,349
2016년 05월 02일,689.8,4817.6,17891.16,2000.93,0.257,100.4,95.34,97.86,350
2016년 05월 03일,689.8,4763.2,17750.91,1994.15,0.257,100.4,95.34,97.86,350
2016년 05월 04일,689.8,4725.6,17651.26,1978.15,0.257,100.4,95.34,97.86,350
2016년 05월 05일,689.8,4717.1,17660.71,1986.41,0.257,100.4,95.34,97.86,350
2016년 05월 06일,689.8,4736.1,17740.63,1976.71,0.257,100.4,95.34,97.86,350
2016년 05월 09일,689.8,4750.2,17705.91,1967.81,0.257,100.4,95.34,97.86,350
2016년 05월 10일,689.8,4809.9,17928.35,1982.5,0.257,100.4,95.34,97.86,350
2016년 05월 11일,689.8,4760.7,17711.12,1980.1,0.257,100.4,95.34,97.86,350
2016년 05월 12일,689.8,4737.3,17720.5,1977.49,0.257,100.4,95.34,97.86,350
2016년 05월 13일,689.8,4717.7,17535.32,1966.99,0.257,100.4,95.34,97.86,350
2016년 05월 16일,689.8,4775.5,17710.71,1967.91,0.257,100.4,95.34,97.86,350
2016년 05월 17일,689.8,4715.7,17529.98,1968.06,0.257,100.4,95.34,97.86,350
2016년 05월 18일,689.8,4739.1,17526.62,1956.73,0.257,100.4,95.34,97.86,350
2016년 05월 19일,689.8,4712.5,17435.4,1946.78,0.257,100.4,95.34,97.86,350
2016년 05월 20일,689.8,4769.6,17500.94,1947.67,0.257,100.4,95.34,97.86,350
2016년 05월 23일,689.8,4765.8,17492.93,1955.25,0.257,100.4,95.34,97.86,350
2016년 05월 24일,689.8,4861.1,17706.05,1937.68,0.257,100.4,95.34,97.86,350
2016년 05월 25일,689.8,4894.9,17851.51,1960.51,0.257,100.4,95.34,97.86,350
2016년 05월 26일,689.8,4901.8,17828.29,1957.06,0.257,100.4,95.34,97.86,350
2016년 05월 27일,689.8,4933.5,17873.22,1969.17,0.257,100.4,95.34,97.86,350
2016년 05월 31일,689.8,4948.1,17787.2,1967.13,0.257,100.4,95.34,97.86,350
2016년 06월 01일,677.1,4952.3,17789.67,1983.4,0.275,99.6,95.293,98.09,443
2016년 06월 02일,677.1,4971.4,17838.56,1982.72,0.275,99.6,95.293,98.09,443
2016년 06월 03일,677.1,4942.5,17807.06,1985.11,0.275,99.6,95.293,98.09,443
2016년 06월 06일,677.1,4968.7,17920.33,1985.84,0.275,99.6,95.293,98.09,443
2016년 06월 07일,677.1,4961.8,17938.28,2011.63,0.275,99.6,95.293,98.09,443
2016년 06월 08일,677.1,4974.6,18005.05,2027.08,0.275,99.6,95.293,98.09,443
2016년 06월 09일,677.1,4958.6,17985.19,2024.17,0.275,99.6,95.293,98.09,443
2016년 06월 10일,677.1,4894.5,17865.34,2017.63,0.275,99.6,95.293,98.09,443
2016년 06월 13일,677.1,4848.4,17732.48,1979.06,0.275,99.6,95.293,98.09,443
2016년 06월 14일,677.1,4843.5,17674.82,1972.03,0.275,99.6,95.293,98.09,443
2016년 06월 15일,677.1,4834.9,17640.17,1968.83,0.275,99.6,95.293,98.09,443
2016년 06월 16일,677.1,4844.9,17733.1,1951.99,0.275,99.6,95.293,98.09,443
2016년 06월 17일,677.1,4800.3,17675.16,1953.4,0.275,99.6,95.293,98.09,443
2016년 06월 20일,677.1,4837.2,17804.87,1981.12,0.275,99.6,95.293,98.09,443
2016년 06월 21일,677.1,4843.8,17829.73,1982.7,0.275,99.6,95.293,98.09,443
2016년 06월 22일,677.1,4833.3,17780.83,1992.58,0.275,99.6,95.293,98.09,443
2016년 06월 23일,677.1,4910,18011.07,1986.71,0.275,99.6,95.293,98.09,443
2016년 06월 24일,677.1,4708,17400.75,1925.24,0.275,99.6,95.293,98.09,443
2016년 06월 27일,677.1,4594.4,17140.24,1926.85,0.275,99.6,95.293,98.09,443
2016년 06월 28일,677.1,4691.9,17409.72,1936.22,0.275,99.6,95.293,98.09,443
2016년 06월 29일,677.1,4779.2,17694.68,1956.36,0.275,99.6,95.293,98.09,443
2016년 06월 30일,677.1,4842.7,17929.99,1970.35,0.275,99.6,95.293,98.09,443
2016년 07월 01일,657.6,4862.6,17949.37,1995.3,0.282,100.3,95.189,97.98,382
2016년 07월 05일,657.6,4822.9,17840.62,1995.3,0.282,100.3,95.189,97.98,382
2016년 07월 06일,657.6,4859.2,17918.62,1995.3,0.282,100.3,95.189,97.98,382
2016년 07월 07일,657.6,4876.8,17895.88,1989.85,0.282,100.3,95.189,97.98,382
2016년 07월 08일,657.6,4956.8,18146.74,1953.12,0.282,100.3,95.189,97.98,382
2016년 07월 11일,657.6,4988.6,18226.93,1974.08,0.282,100.3,95.189,97.98,382
2016년 07월 12일,657.6,5022.8,18347.67,1963.1,0.282,100.3,95.189,97.98,382
2016년 07월 13일,657.6,5005.7,18372.12,1988.54,0.282,100.3,95.189,97.98,382
2016년 07월 14일,657.6,5034.1,18506.41,1991.23,0.282,100.3,95.189,97.98,382
2016년 07월 15일,657.6,5029.6,18516.55,2005.55,0.282,100.3,95.189,97.98,382
2016년 07월 18일,657.6,5055.8,18533.05,2008.77,0.282,100.3,95.189,97.98,382
2016년 07월 19일,657.6,5036.4,18559.01,2017.26,0.282,100.3,95.189,97.98,382
2016년 07월 20일,657.6,5089.9,18595.03,2021.11,0.282,100.3,95.189,97.98,382
2016년 07월 21일,657.6,5073.9,18517.23,2016.89,0.282,100.3,95.189,97.98,382
2016년 07월 22일,657.6,5100.2,18570.85,2015.46,0.282,100.3,95.189,97.98,382
2016년 07월 25일,657.6,5097.6,18493.06,2012.22,0.282,100.3,95.189,97.98,382
2016년 07월 26일,657.6,5110,18473.75,2010.34,0.282,100.3,95.189,97.98,382
2016년 07월 27일,657.6,5139.8,18472.17,2012.32,0.282,100.3,95.189,97.98,382
2016년 07월 28일,657.6,5155,18456.35,2027.34,0.282,100.3,95.189,97.98,382
2016년 07월 29일,657.6,5162.1,18432.24,2025.05,0.282,100.3,95.189,97.98,382
2016년 08월 01일,687.3,5184.2,18404.51,2021.1,0.272,100.9,95.557,98.07,355
2016년 08월 02일,687.3,5137.7,18313.77,2016.19,0.272,100.9,95.557,98.07,355
2016년 08월 03일,687.3,5159.7,18355,2029.61,0.272,100.9,95.557,98.07,355
2016년 08월 04일,687.3,5166.3,18352.05,2019.03,0.272,100.9,95.557,98.07,355
2016년 08월 05일,687.3,5221.1,18543.53,1994.79,0.272,100.9,95.557,98.07,355
2016년 08월 08일,687.3,5213.1,18529.29,2000.03,0.272,100.9,95.557,98.07,355
2016년 08월 09일,687.3,5225.5,18533.05,2017.94,0.272,100.9,95.557,98.07,355
2016년 08월 10일,687.3,5204.6,18495.66,2031.12,0.272,100.9,95.557,98.07,355
2016년 08월 11일,687.3,5228.4,18613.52,2043.78,0.272,100.9,95.557,98.07,355
2016년 08월 12일,687.3,5232.9,18576.47,2044.64,0.272,100.9,95.557,98.07,355
2016년 08월 15일,687.3,5262,18636.05,2048.8,0.272,100.9,95.557,98.07,355
2016년 08월 16일,687.3,5227.1,18552.02,2050.47,0.272,100.9,95.557,98.07,355
2016년 08월 17일,687.3,5228.7,18573.94,2047.76,0.272,100.9,95.557,98.07,355
2016년 08월 18일,687.3,5240.1,18597.7,2043.75,0.272,100.9,95.557,98.07,355
2016년 08월 19일,687.3,5238.4,18552.57,2055.47,0.272,100.9,95.557,98.07,355
2016년 08월 22일,687.3,5244.6,18529.42,2056.24,0.272,100.9,95.557,98.07,355
2016년 08월 23일,687.3,5260.1,18547.3,2042.16,0.272,100.9,95.557,98.07,355
2016년 08월 24일,687.3,5217.7,18481.48,2049.93,0.272,100.9,95.557,98.07,355
2016년 08월 25일,687.3,5212.2,18448.41,2043.76,0.272,100.9,95.557,98.07,355
2016년 08월 26일,687.3,5218.9,18395.4,2042.92,0.272,100.9,95.557,98.07,355
2016년 08월 29일,687.3,5232.3,18502.99,2037.5,0.272,100.9,95.557,98.07,355
2016년 08월 30일,687.3,5223,18454.3,2032.35,0.272,100.9,95.557,98.07,355
2016년 08월 31일,687.3,5213.2,18400.88,2039.74,0.272,100.9,95.557,98.07,355
2016년 09월 01일,692.4,5227.2,18419.3,2034.65,0.273,101.4,96.096,98.3,377
2016년 09월 02일,692.4,5249.9,18491.96,2032.72,0.273,101.4,96.096,98.3,377
2016년 09월 06일,692.4,5275.9,18538.12,2038.31,0.273,101.4,96.096,98.3,377
2016년 09월 07일,692.4,5283.9,18526.14,2060.08,0.273,101.4,96.096,98.3,377
2016년 09월 08일,692.4,5259.5,18479.91,2066.53,0.273,101.4,96.096,98.3,377
2016년 09월 09일,692.4,5125.9,18085.45,2061.88,0.273,101.4,96.096,98.3,377
2016년 09월 12일,692.4,5211.9,18325.07,2063.73,0.273,101.4,96.096,98.3,377
2016년 09월 13일,692.4,5155.3,18066.75,2037.87,0.273,101.4,96.096,98.3,377
2016년 09월 14일,692.4,5173.8,18034.77,1991.48,0.273,101.4,96.096,98.3,377
2016년 09월 15일,692.4,5249.7,18212.48,1999.36,0.273,101.4,96.096,98.3,377
2016년 09월 16일,692.4,5244.6,18123.8,2015.78,0.273,101.4,96.096,98.3,377
2016년 09월 19일,692.4,5235,18120.17,2025.71,0.273,101.4,96.096,98.3,377
